seconds,bpm,nd
1988.500,154.750,26.000
1988.750,155.500,27.000
1989.000,157.000,27.000
1989.250,157.000,28.000
1989.500,157.000,28.000
1989.750,157.000,28.000
1990.000,157.000,28.000
1990.250,158.000,28.000
1990.500,158.000,28.000
1990.750,158.000,28.000
1991.000,158.000,28.000
1991.250,159.500,27.000
1991.500,159.500,27.000
1991.750,159.500,27.000
1992.000,158.750,27.000
1992.250,159.500,27.000
1992.500,158.750,27.000
1992.750,158.750,26.000
1993.000,158.750,26.000
1993.250,156.250,26.000
1993.500,158.000,26.000
1993.750,158.000,26.000
1994.000,158.000,26.000
1994.250,158.000,26.000
1994.500,158.000,26.000
1994.750,159.500,27.000
1995.000,159.500,27.000
1995.250,159.500,27.000
1995.500,160.500,27.000
1995.750,161.250,28.000
1996.000,161.250,28.000
1996.250,159.500,27.000
1996.500,160.500,27.000
1996.750,160.500,27.000
1997.000,161.250,27.000
1997.250,160.500,26.000
1997.500,160.500,26.000
1997.750,160.500,26.000
1998.000,161.250,26.000
1998.250,162.250,26.000
1998.500,160.500,26.000
1998.750,160.500,26.000
1999.000,161.250,26.000
1999.250,158.000,26.000
1999.500,158.000,26.000
1999.750,158.000,27.000
2000.000,159.500,27.000
2000.250,158.750,27.000
2000.500,158.750,27.000
2000.750,161.250,28.000
2001.000,160.500,28.000
2001.250,160.500,28.000
2001.500,158.750,28.000
2001.750,160.500,27.000
2002.000,160.500,27.000
2002.250,160.500,26.000
2002.500,161.250,26.000
2002.750,161.250,25.000
2003.000,160.500,25.000
2003.250,161.250,25.000
2003.500,161.250,25.000
2003.750,159.500,25.000
2004.000,158.750,25.000
2004.250,158.750,26.000
2004.500,159.500,26.000
2004.750,158.000,27.000
2005.000,158.000,27.000
2005.250,156.250,28.000
2005.500,157.000,28.000
2005.750,157.000,28.000
2006.000,157.000,28.000
2006.250,158.750,28.000
2006.500,158.750,28.000
2006.750,159.500,27.000
2007.000,159.500,27.000
2007.250,159.500,27.000
2007.500,160.500,27.000
2007.750,161.250,26.000
2008.000,161.250,26.000
2008.250,159.500,26.000
2008.500,161.250,26.000
2008.750,161.250,26.000
2009.000,162.250,26.000
2009.250,162.250,26.000
2009.500,162.250,26.000
2009.750,162.250,26.000
2010.000,163.000,26.000
2010.250,163.000,27.000
2010.500,163.000,27.000
2010.750,163.000,27.000
2011.000,162.250,27.000
2011.250,163.000,27.000
2011.500,162.250,27.000
2011.750,162.250,27.000
2012.000,163.000,27.000
2012.250,162.250,26.000
2012.500,162.250,26.000
2012.750,163.000,26.000
2013.000,162.250,26.000
2013.250,162.250,26.000
2013.500,161.250,26.000
2013.750,162.250,27.000
2014.000,162.250,27.000
2014.250,162.250,27.000
2014.500,163.000,27.000
2014.750,163.000,27.000
2015.000,163.000,27.000
2015.250,163.000,27.000
2015.500,162.250,27.000
2015.750,162.250,27.000
2016.000,163.000,27.000
2016.250,162.250,27.000
2016.500,162.250,27.000
2016.750,160.500,27.000
2017.000,161.250,27.000
2017.250,161.250,27.000
2017.500,162.250,27.000
2017.750,160.500,28.000
2018.000,160.500,28.000
2018.250,161.250,28.000
2018.500,159.500,28.000
2018.750,159.500,28.000
2019.000,161.250,28.000
2019.250,161.250,27.000
2019.500,161.250,27.000
2019.750,162.250,26.000
2020.000,163.000,26.000
2020.250,163.000,26.000
2020.500,163.000,26.000
2020.750,163.000,25.000
2021.000,163.000,25.000
2021.250,162.250,25.000
2021.500,163.000,25.000
2021.750,163.000,26.000
2022.000,163.000,26.000
2022.250,162.250,26.000
2022.500,162.250,26.000
2022.750,157.000,26.000
2023.000,153.000,26.000
2023.250,153.000,26.000
2023.500,138.250,26.000
2023.750,138.250,26.000
2024.000,125.000,26.000
2024.250,125.000,27.000
2024.500,116.750,27.000
2024.750,116.750,27.000
2025.000,121.500,27.000
2025.250,121.500,27.000
2025.500,127.000,27.000
2025.750,127.000,27.000
2026.000,132.750,27.000
2026.250,142.750,26.000
2026.500,142.750,26.000
2026.750,142.750,26.000
2027.000,150.000,26.000
2027.250,153.000,26.000
2027.500,154.750,26.000
2027.750,154.750,26.000
2028.000,156.250,26.000
2028.250,158.000,27.000
2028.500,158.000,27.000
2028.750,158.000,27.000
2029.000,159.500,27.000
2029.250,159.500,27.000
2029.500,160.500,27.000
2029.750,160.500,27.000
2030.000,160.500,27.000
2030.250,161.250,27.000
2030.500,161.250,27.000
2030.750,161.250,26.000
2031.000,161.250,26.000
2031.250,161.250,26.000
2031.500,161.250,26.000
2031.750,161.250,26.000
2032.000,160.500,26.000
2032.250,160.500,26.000
2032.500,159.500,26.000
2032.750,161.250,26.000
2033.000,161.250,26.000
2033.250,160.500,26.000
2033.500,161.250,26.000
2033.750,161.250,26.000
2034.000,162.250,26.000
2034.250,161.250,26.000
2034.500,162.250,26.000
2034.750,162.250,27.000
2035.000,162.250,27.000
2035.250,161.250,27.000
2035.500,161.250,27.000
2035.750,162.250,27.000
2036.000,162.250,27.000
2036.250,162.250,27.000
2036.500,163.000,27.000
2036.750,164.000,27.000
2037.000,164.000,27.000
2037.250,164.750,27.000
2037.500,164.000,27.000
2037.750,164.000,27.000
2038.000,164.000,27.000
2038.250,164.000,27.000
2038.500,164.000,27.000
2038.750,164.000,27.000
2039.000,164.750,27.000
2039.250,164.750,27.000
2039.500,164.750,27.000
2039.750,164.000,27.000
2040.000,162.250,27.000
2040.250,162.250,28.000
2040.500,161.250,28.000
2040.750,161.250,28.000
2041.000,161.250,28.000
2041.250,160.500,29.000
2041.500,159.500,29.000
2041.750,159.500,29.000
2042.000,159.500,29.000
2042.250,160.500,28.000
2042.500,160.500,28.000
2042.750,160.500,27.000
2043.000,160.500,27.000
2043.250,161.250,27.000
2043.500,160.500,27.000
2043.750,161.250,27.000
2044.000,161.250,27.000
2044.250,159.500,27.000
2044.500,158.750,27.000
2044.750,158.750,27.000
2045.000,157.000,27.000
2045.250,157.000,27.000
2045.500,157.000,27.000
2045.750,157.000,27.000
2046.000,157.000,27.000
2046.250,157.000,27.000
2046.500,156.250,27.000
2046.750,156.250,27.000
2047.000,156.250,27.000
2047.250,157.000,27.000
2047.500,157.000,27.000
2047.750,157.000,28.000
2048.000,156.250,28.000
2048.250,156.250,29.000
2048.500,157.000,29.000
2048.750,160.500,28.000
2049.000,160.500,28.000
2049.250,159.500,28.000
2049.500,162.250,28.000
2049.750,162.250,28.000
2050.000,159.500,28.000
2050.250,156.250,29.000
2050.500,156.250,29.000
2050.750,159.500,29.000
2051.000,160.500,29.000
2051.250,160.500,29.000
2051.500,160.500,29.000
2051.750,162.250,28.000
2052.000,162.250,28.000
2052.250,160.500,27.000
2052.500,160.500,27.000
2052.750,160.500,27.000
2053.000,159.500,27.000
2053.250,159.500,26.000
2053.500,159.500,26.000
2053.750,158.000,26.000
2054.000,156.250,26.000
2054.250,156.250,27.000
2054.500,151.500,27.000
2054.750,151.500,27.000
2055.000,142.750,27.000
2055.250,137.000,27.000
2055.500,137.000,27.000
2055.750,136.250,28.000
2056.000,136.250,28.000
2056.250,136.250,28.000
2056.500,136.250,28.000
2056.750,135.250,28.000
2057.000,132.750,28.000
2057.250,132.750,27.000
2057.500,135.250,27.000
2057.750,135.250,27.000
2058.000,140.250,27.000
2058.250,140.250,27.000
2058.500,142.250,27.000
2058.750,142.250,27.000
2059.000,142.250,27.000
2059.250,145.750,27.000
2059.500,145.750,27.000
2059.750,144.250,27.000
2060.000,143.500,27.000
2060.250,143.500,27.000
2060.500,143.500,27.000
2060.750,143.500,27.000
2061.000,144.250,27.000
2061.250,144.250,27.000
2061.500,144.250,27.000
2061.750,142.250,27.000
2062.000,142.250,27.000
2062.250,142.250,28.000
2062.500,145.000,28.000
2062.750,145.000,28.000
2063.000,147.000,28.000
2063.250,147.000,28.000
2063.500,147.000,28.000
2063.750,146.250,28.000
2064.000,146.250,28.000
2064.250,143.500,28.000
2064.500,143.500,28.000
2064.750,142.750,28.000
2065.000,134.500,28.000
2065.250,134.500,28.000
2065.500,129.750,28.000
2065.750,129.750,28.000
2066.000,124.000,28.000
2066.250,124.000,27.000
2066.500,125.500,27.000
2066.750,125.500,28.000
2067.000,123.000,28.000
2067.250,123.000,28.000
2067.500,122.500,28.000
2067.750,122.500,28.000
2068.000,122.500,28.000
2068.250,122.500,28.000
2068.500,121.500,28.000
2068.750,121.500,28.000
2069.000,120.000,28.000
2069.250,120.000,28.000
2069.500,116.750,28.000
2069.750,116.750,28.000
2070.000,114.500,28.000
2070.250,114.500,29.000
2070.500,117.750,29.000
2070.750,117.750,29.000
2071.000,114.500,29.000
2071.250,114.500,29.000
2071.500,110.250,29.000
2071.750,110.250,29.000
2072.000,110.250,29.000
2072.250,107.500,30.000
2072.500,107.500,30.000
2072.750,111.500,30.000
2073.000,111.500,30.000
2073.250,116.250,30.000
2073.500,116.250,30.000
2073.750,118.500,29.000
2074.000,118.500,29.000
2074.250,118.500,28.000
2074.500,118.500,28.000
2074.750,121.000,28.000
2075.000,121.000,28.000
2075.250,126.000,28.000
2075.500,126.000,28.000
2075.750,121.000,28.000
2076.000,121.000,28.000
2076.250,116.750,28.000
2076.500,116.750,28.000
2076.750,114.000,28.000
2077.000,114.000,28.000
2077.250,116.250,28.000
2077.500,116.250,28.000
2077.750,118.500,28.000
2078.000,118.500,28.000
2078.250,117.750,29.000
2078.500,117.750,29.000
2078.750,115.000,28.000
2079.000,115.000,28.000
2079.250,113.250,27.000
2079.500,113.250,27.000
2079.750,117.250,27.000
2080.000,117.250,27.000
2080.250,115.500,27.000
2080.500,115.500,27.000
2080.750,116.250,27.000
2081.000,116.250,27.000
2081.250,124.000,26.000
2081.500,124.000,26.000
2081.750,126.000,26.000
2082.000,126.000,26.000
2082.250,127.000,27.000
2082.500,127.000,27.000
2082.750,117.250,27.000
2083.000,117.250,27.000
2083.250,115.000,27.000
2083.500,115.000,27.000
2083.750,119.000,26.000
2084.000,119.000,26.000
2084.250,112.000,26.000
2084.500,112.000,26.000
2084.750,112.000,26.000
2085.000,112.000,26.000
2085.250,112.000,27.000
2085.500,113.250,27.000
2085.750,113.250,28.000
2086.000,112.750,28.000
2086.250,112.750,28.000
2086.500,110.250,28.000
2086.750,110.250,27.000
2087.000,108.000,27.000
2087.250,108.000,27.000
2087.500,106.500,27.000
2087.750,106.500,27.000
2088.000,106.500,27.000
2088.250,106.750,27.000
2088.500,106.750,27.000
2088.750,102.000,26.000
2089.000,102.000,26.000
2089.250,102.000,27.000
2089.500,73.250,27.000
2089.750,73.250,27.000
2090.000,73.250,27.000
2090.250,77.000,27.000
2090.500,77.000,27.000
2090.750,77.000,27.000
2091.000,83.750,27.000
2091.250,83.750,28.000
2091.500,83.750,28.000
2091.750,91.750,28.000
2092.000,91.750,28.000
2092.250,95.750,27.000
2092.500,95.750,27.000
2092.750,95.750,27.000
2093.000,96.750,27.000
2093.250,96.750,26.000
2093.500,96.250,26.000
2093.750,96.250,26.000
2094.000,96.250,26.000
2094.250,94.000,26.000
2094.500,94.000,26.000
2094.750,94.000,26.000
2095.000,91.000,26.000
2095.250,91.000,25.000
2095.500,89.000,25.000
2095.750,89.000,25.000
2096.000,89.000,25.000
2096.250,95.000,26.000
2096.500,95.000,26.000
2096.750,102.500,26.000
2097.000,102.500,26.000
2097.250,105.250,26.000
2097.500,105.250,26.000
2097.750,105.250,26.000
2098.000,103.500,26.000
2098.250,103.500,26.000
2098.500,97.500,26.000
2098.750,97.500,26.000
2099.000,97.500,26.000
2099.250,95.250,26.000
2099.500,95.250,26.000
2099.750,93.000,26.000
2100.000,93.000,26.000
2100.250,93.000,26.000
2100.500,90.750,26.000
2100.750,90.750,26.000
2101.000,90.750,26.000
2101.250,89.750,26.000
2101.500,89.750,26.000
2101.750,88.000,26.000
2102.000,88.000,26.000
2102.250,88.000,26.000
2102.500,89.250,26.000
2102.750,89.250,27.000
2103.000,89.250,27.000
2103.250,91.500,26.000
2103.500,91.500,26.000
2103.750,90.000,26.000
2104.000,90.000,26.000
2104.250,90.000,26.000
2104.500,87.250,26.000
2104.750,87.250,26.000
2105.000,87.250,26.000
2105.250,90.000,27.000
2105.500,90.000,27.000
2105.750,91.750,27.000
2106.000,91.750,27.000
2106.250,91.750,27.000
2106.500,92.500,27.000
2106.750,92.500,27.000
2107.000,92.500,27.000
2107.250,95.750,26.000
2107.500,95.750,26.000
2107.750,96.250,26.000
2108.000,96.250,26.000
2108.250,96.250,26.000
2108.500,95.000,26.000
2108.750,95.000,26.000
2109.000,96.250,26.000
2109.250,96.250,27.000
2109.500,96.250,27.000
2109.750,93.000,27.000
2110.000,93.000,27.000
2110.250,93.000,27.000
2110.500,93.000,27.000
2110.750,93.000,28.000
2111.000,95.750,28.000
2111.250,95.750,27.000
2111.500,90.750,27.000
2111.750,90.750,27.000
2112.000,90.750,27.000
2112.250,90.750,27.000
2112.500,90.750,27.000
2112.750,90.750,26.000
2113.000,93.500,26.000
2113.250,93.500,27.000
2113.500,89.750,27.000
2113.750,89.750,27.000
2114.000,89.750,27.000
2114.250,76.750,27.000
2114.500,76.750,27.000
2114.750,76.750,27.000
2115.000,80.000,27.000
2115.250,80.000,27.000
2115.500,80.000,27.000
2115.750,87.500,28.000
2116.000,87.500,28.000
2116.250,87.500,28.000
2116.500,90.250,28.000
2116.750,90.250,28.000
2117.000,91.750,28.000
2117.250,91.750,29.000
2117.500,91.750,29.000
2117.750,91.750,29.000
2118.000,91.750,29.000
2118.250,91.750,29.000
2118.500,91.250,29.000
2118.750,91.250,29.000
2119.000,93.000,29.000
2119.250,93.000,29.000
2119.500,93.000,29.000
2119.750,91.250,30.000
2120.000,91.250,30.000
2120.250,91.250,30.000
2120.500,89.500,30.000
2120.750,89.500,29.000
2121.000,87.000,29.000
2121.250,87.000,29.000
2121.500,87.000,29.000
2121.750,83.000,28.000
2122.000,83.000,28.000
2122.250,83.000,27.000
2122.500,85.000,27.000
2122.750,85.000,27.000
2123.000,85.000,27.000
2123.250,83.000,27.000
2123.500,83.000,27.000
2123.750,83.000,27.000
2124.000,90.000,27.000
2124.250,90.000,27.000
2124.500,89.500,27.000
2124.750,89.500,28.000
2125.000,89.500,28.000
2125.250,91.250,28.000
2125.500,91.250,28.000
2125.750,92.000,27.000
2126.000,92.000,27.000
2126.250,92.000,27.000
2126.500,88.250,27.000
2126.750,88.250,27.000
2127.000,88.250,27.000
2127.250,88.500,26.000
2127.500,88.500,26.000
2127.750,88.500,26.000
2128.000,90.750,26.000
2128.250,90.750,26.000
2128.500,98.750,26.000
2128.750,98.750,27.000
2129.000,100.250,27.000
2129.250,100.250,27.000
2129.500,100.250,27.000
2129.750,99.000,27.000
2130.000,99.000,27.000
2130.250,99.750,27.000
2130.500,99.750,27.000
2130.750,99.750,26.000
2131.000,98.750,26.000
2131.250,98.750,26.000
2131.500,95.500,26.000
2131.750,95.500,26.000
2132.000,95.500,26.000
2132.250,91.250,26.000
2132.500,91.250,26.000
2132.750,89.500,27.000
2133.000,89.500,27.000
2133.250,89.500,26.000
2133.500,90.000,26.000
2133.750,90.000,27.000
2134.000,90.000,27.000
2134.250,91.250,28.000
2134.500,91.250,28.000
2134.750,89.500,28.000
2135.000,89.500,28.000
2135.250,89.500,28.000
2135.500,86.250,28.000
2135.750,86.250,28.000
2136.000,86.250,28.000
2136.250,82.750,27.000
2136.500,82.750,27.000
2136.750,82.750,27.000
2137.000,86.000,27.000
2137.250,86.000,26.000
2137.500,86.000,26.000
2137.750,85.750,26.000
2138.000,85.750,26.000
2138.250,86.250,26.000
2138.500,86.250,26.000
2138.750,86.250,26.000
2139.000,89.500,26.000
2139.250,89.500,27.000
2139.500,89.500,27.000
2139.750,89.750,27.000
2140.000,89.750,27.000
2140.250,89.750,27.000
2140.500,89.500,27.000
2140.750,89.500,27.000
2141.000,90.750,27.000
2141.250,90.750,27.000
2141.500,90.750,27.000
2141.750,94.000,27.000
2142.000,94.000,27.000
2142.250,96.500,27.000
2142.500,96.500,27.000
2142.750,96.500,27.000
2143.000,102.500,27.000
2143.250,102.500,27.000
2143.500,94.000,27.000
2143.750,94.000,26.000
2144.000,94.000,26.000
2144.250,96.250,26.000
2144.500,96.250,26.000
2144.750,93.000,25.000
2145.000,93.000,25.000
2145.250,93.000,25.000
2145.500,91.250,25.000
2145.750,91.250,25.000
2146.000,95.250,25.000
2146.250,95.250,25.000
2146.500,95.250,25.000
2146.750,95.000,25.000
2147.000,95.000,25.000
2147.250,95.500,25.000
2147.500,95.500,25.000
2147.750,95.500,25.000
2148.000,100.750,25.000
2148.250,100.750,26.000
2148.500,100.000,26.000
2148.750,100.000,26.000
2149.000,100.000,26.000
2149.250,102.500,27.000
2149.500,102.500,27.000
2149.750,112.750,27.000
2150.000,112.750,27.000
2150.250,117.750,26.000
2150.500,117.750,26.000
2150.750,110.250,26.000
2151.000,110.250,26.000
2151.250,102.750,26.000
2151.500,102.750,26.000
2151.750,104.500,26.000
2152.000,104.500,26.000
2152.250,104.500,26.000
2152.500,104.250,26.000
2152.750,104.250,26.000
2153.000,101.750,26.000
2153.250,101.750,25.000
2153.500,108.750,25.000
2153.750,108.750,25.000
2154.000,118.000,25.000
2154.250,118.000,25.000
2154.500,127.750,25.000
2154.750,127.750,25.000
2155.000,127.750,25.000
2155.250,127.750,25.000
2155.500,120.500,25.000
2155.750,120.500,26.000
2156.000,111.500,26.000
2156.250,111.500,26.000
2156.500,111.500,26.000
2156.750,103.500,27.000
2157.000,103.500,27.000
2157.250,97.750,27.000
2157.500,97.750,27.000
2157.750,99.000,27.000
2158.000,99.000,27.000
2158.250,99.000,27.000
2158.500,103.500,27.000
2158.750,103.500,26.000
2159.000,104.500,26.000
2159.250,104.500,26.000
2159.500,100.750,26.000
2159.750,100.750,25.000
2160.000,100.750,25.000
2160.250,96.500,25.000
2160.500,96.500,25.000
2160.750,105.250,25.000
2161.000,105.250,25.000
2161.250,120.500,25.000
2161.500,120.500,25.000
2161.750,128.250,25.000
2162.000,128.250,25.000
2162.250,128.250,26.000
2162.500,128.250,26.000
2162.750,121.500,26.000
2163.000,121.500,26.000
2163.250,118.000,26.000
2163.500,118.000,26.000
2163.750,114.500,26.000
2164.000,114.500,26.000
2164.250,114.500,26.000
2164.500,97.750,26.000
2164.750,97.750,26.000
2165.000,99.000,26.000
2165.250,99.000,26.000
2165.500,103.500,26.000
2165.750,103.500,26.000
2166.000,103.500,26.000
2166.250,104.250,26.000
2166.500,104.250,26.000
2166.750,106.000,25.000
2167.000,106.000,25.000
2167.250,108.250,25.000
2167.500,108.250,25.000
2167.750,111.500,25.000
2168.000,111.500,25.000
2168.250,117.750,25.000
2168.500,117.750,25.000
2168.750,112.250,25.000
2169.000,112.250,25.000
2169.250,112.250,25.000
2169.500,105.250,25.000
2169.750,105.250,25.000
2170.000,106.000,25.000
2170.250,106.000,26.000
2170.500,101.250,26.000
2170.750,101.250,26.000
2171.000,101.250,26.000
2171.250,104.500,26.000
2171.500,104.500,26.000
2171.750,109.000,26.000
2172.000,109.000,26.000
2172.250,105.750,25.000
2172.500,105.750,25.000
2172.750,110.000,25.000
2173.000,110.000,25.000
2173.250,112.250,25.000
2173.500,112.250,25.000
2173.750,117.750,25.000
2174.000,117.750,25.000
2174.250,120.500,25.000
2174.500,120.500,25.000
2174.750,120.500,25.000
2175.000,120.500,25.000
2175.250,122.000,26.000
2175.500,122.000,26.000
2175.750,115.750,26.000
2176.000,115.750,26.000
2176.250,119.500,26.000
2176.500,119.500,26.000
2176.750,126.000,26.000
2177.000,126.000,26.000
2177.250,122.500,26.000
2177.500,122.500,26.000
2177.750,123.000,25.000
2178.000,123.000,25.000
2178.250,123.500,25.000
2178.500,123.500,25.000
2178.750,117.750,25.000
2179.000,117.750,25.000
2179.250,116.250,25.000
2179.500,116.250,25.000
2179.750,114.500,25.000
2180.000,114.500,25.000
2180.250,114.500,25.000
2180.500,108.250,25.000
2180.750,108.250,25.000
2181.000,115.000,25.000
2181.250,115.000,25.000
2181.500,116.750,25.000
2181.750,116.750,25.000
2182.000,118.500,25.000
2182.250,118.500,25.000
2182.500,114.000,25.000
2182.750,114.000,25.000
2183.000,116.750,25.000
2183.250,116.750,25.000
2183.500,110.750,25.000
2183.750,110.750,25.000
2184.000,111.000,25.000
2184.250,111.000,25.000
2184.500,111.000,25.000
2184.750,111.000,25.000
2185.000,111.000,25.000
2185.250,111.500,25.000
2185.500,111.500,25.000
2185.750,112.750,25.000
2186.000,112.750,25.000
2186.250,115.000,25.000
2186.500,115.000,25.000
2186.750,117.250,25.000
2187.000,117.250,25.000
2187.250,126.500,25.000
2187.500,126.500,25.000
2187.750,129.750,25.000
2188.000,129.750,25.000
2188.250,128.250,26.000
2188.500,130.500,26.000
2188.750,130.500,26.000
2189.000,133.250,26.000
2189.250,133.250,26.000
2189.500,129.750,26.000
2189.750,129.750,26.000
2190.000,132.250,26.000
2190.250,132.250,26.000
2190.500,122.500,26.000
